entrezgene_id	hgnc_symbol
	TRAPPC2P9
	GPR143P
	RBMY1HP
	EIF4A1P2
	ZNF736P6Y
	TUSC2P1
	RBMY2AP
100289150	FAM197Y5
	TTTY2B
122509	IFI27L1
353513	VCY1B
	XKRYP3
252953	TTTY21
	PUDPP1
	TSPY7P
81037	CLPTM1L
	CDRT15P10
6892	TAPBP
8287	USP9Y
64595	USP9Y
	RPL17P40
100505915	""
9665	MARF1
57578	UNC79
7703	PCGF2
4855	NOTCH4
	POLR2LP1
	RANP1
221527	ZBTB12
6891	TAP2
	CDY3P
	ZNF736P9Y
	TSPY14P
100506791	LINC01511
	LINC00265-2P
442862	PRY2
6531	SLC6A3
4302	MLLT6
	OFD1P13Y
	ELOCP11
	TSPY25P
	CDY11P
	TPTE2P4
	USP9YP13
	OFD1P8Y
	RNF19BPY
	TSPY23P
	XKRYP5
	FAM197Y2
	TUBB1P2
	CICP1
	DUX4L31
	TSPY13P
105379270	FAM197Y6
	ACTR3BP1
	RPS24P1
159162	RBMY2FP
	USP9YP9
	CSPG4P2Y
4363	ABCC1
	RBMY2DP
100101116	TTTY1B
	USP9YP3
	RCC2P2
	ZNF736P8Y
	UBE2Q2P5Y
	DNM1P48
	RBMY2OP
9086	EIF1AY
389376	SFTA2
9326	ZNHIT3
	RPL35AP4
1388	ATF6B
	HSFY4P
101929002	LINC02287
	KRT18P10
	CDY19P
256369	CCDC197
	NEFLP1
	TSPY19P
9083	BPY2
	MTND1P12
	USP9YP12
51156	SERPINA10
	CDY18P
	STSP1
	CTBP2P1
	MTND6P1
	DLGAP5P1
	CDC27P2
100101118	TTTY8B
	PABPC1P5
	TSPY22P
55148	UBR7
	TRAPPC2P5
6499	SKIV2L
	CDY14P
	RCC2P1
	SHROOM2P1
	TTTY2
	TRIM60P5Y
	HSFY8P
252951	TTTY20
	USP9YP22
	TTTY18
	RBMY2QP
6871	TADA2A
	DUX4L18
	USP9YP11
	USP9YP25
	PNPLA4P1
	TSPY16P
	RBMY2BP
	NEK4P1
100873962	LINC00278
	CDY23P
	RBMY2GP
	CSPG4P4Y
	CICP2
	ELOCP9
	CYCSP49
	ZNF736P11Y
105379269	FAM197Y7
	OFD1P9Y
	PRORY
	LINC02833
	BPY2DP
	TRAPPC2P4
	ELOCP16
	OFD1P10Y
	RAB9AP3
390502	SERPINA2
	CSPG4P3Y
	RAB9AP2
	USP9YP19
	RBMY2JP
	GOLGA2P3Y
319085	ITPK1-AS1
	CHEK2P1
	RBMY2TP
51676	ASB2
	USP9YP29
90665	TBL1Y
9284	NPIPA1
642799	NPIPA1
	STK19B
5863	RGL2
3705	ITPK1
408050	NOMO3
79922	MRM1
	USP9YP36
	RBMY2UP
	FAM224B
	ZNF886P
	OFD1P11Y
	ELOCP8
	OFD1P16Y
	TTTY25P
	FAM197Y1
102725532	""
79893	GGNBP2
	REREP2Y
	ASS1P6
	SNX18P1Y
	RBMY2NP
378950	RBMY1E
6359	CCL15
50858	TTTY1
	USP9YP4
	ZNF736P12Y
	USP9YP8
	MED14P1
	UBE2Q2P4Y
	HSFY5P
8396	PIP4K2B
	ZNF885P
	ARSFP1
	ZNF736P7Y
	SURF6P1
	XGY1
	ANKRD20A6P
	OFD1P15Y
	CDY17P
84673	TTTY8
	RAB9AP1
	ZNF736P4Y
	RBMY2KP
	HSFY6P
	TSPY21P
78990	OTUB2
	CDY15P
252952	TTTY19
	USP9YP20
	TSPY17P
26574	AATF
114761	TTTY4
	TSPY15P
	XKRYP6
	USP9YP35
	GAPDHP17
	ELOCP4
100101121	TTTY23B
90050	FAM181A
	USP9YP30
252954	TTTY22
	TSPY11P
	TSPY9P
341947	COX8C
83982	IFI27L2
57055	DAZ2
1113	CHGA
729877	TBC1D3H
3117	HLA-DQA1
57062	DDX24
388381	C17orf98
30837	SOCS7
3107	HLA-C
7936	NELFE
100170841	EPOP
	LRRC37A9P
201299	RDM1
84520	GON7
	RNU6-1258P
4629	MYH11
3117	HLA-DQA2
3118	HLA-DQA2
	MXRA5Y
	DUX4L16
100289087	TSPY10
256957	HEATR9
	MTCYBP1
	SNX3P1Y
	USP9YP17
	RAB9AP5
252949	TTTY17A
474152	TTTY17A
	AGPAT5P1
	TSPY20P
	FAM41AY1
6566	SLC16A1
441543	TTTY6B
	ELOCP15
	LINC00266-2P
105379268	FAM197Y8
	RBMY2CP
100289188	FAM197Y4
	TRIM60P3Y
	PRYP3
	USP9YP21
	MTND1P1
474149	TTTY4B
	USP9YP33
	PRYP4
	RPL26P37
100873964	LINC00280
	PRRC2CP1
	AGKP1
5940	RBMY1A1
10255	HCG9
	AKR7A2P1
100996251	LRIG2-DT
394263	""
	TTTY17C
	TSPY5P
7918	GPANK1
	ELOCP5
	TRAPPC2P10
	XKRYP4
114760	TTTY3
	ZNF736P10Y
	CYCSP48
7258	TSPY1
	CDY12P
83259	PCDH11Y
6928	HNF1B
7919	DDX39B
	MTND2P3
	CDY20P
	CDY13P
100874056	NLGN4Y-AS1
	RBMY1KP
378951	RBMY1J
	SERTAD4-AS1
5460	POU5F1
56256	SERTAD4
	GOLGA6L11P
	ST13P19
83866	TTTY11
	OFD1P12Y
55733	HHAT
	CDY22P
140032	RPS4Y2
	CDY10P
100101115	TTTY21B
	ANKRD36P1
	DNM1P24
	ARSDP1
378948	RBMY1B
284098	PIGW
6352	CCL5
80725	SRCIN1
83863	TTTY5
	RBMY2XP
	CDY4P
	ELOCP17
101929148	""
	GOLGA6L16P
9085	CDY1
378949	RBMY1D
1616	DAXX
113523636	DAXX
	RNU5A-8P
	BPNT2P1
11072	DUSP14
	RBMY2WP
	USP9YP24
	ELOCP10
83868	TTTY13
440435	GPR179
	ELOCP34
	PPP1R12BP1
22829	NLGN4Y
284100	YWHAEP7
284106	CISD3
3975	LHX1
474151	TTTY17B
474152	TTTY17B
	SLC25A15P1
246119	TTTY10
11276	SYNRG
	UBE2V1P3
	FAM8A4P
	PARP4P1
442867	BPY2B
	RN7SL274P
101059938	""
84559	GOLGA2P2Y
401634	GOLGA2P2Y
	ARSLP1
64591	TSPY2
159125	RBMY2EP
	TRIM60P8Y
100132932	FAM197Y9
	TBL1YP1
107987341	FAM197Y3
	MED13P1
	TSPY6P
	CYCSP46
	RNU6-303P
	RNU2-57P
	RNA5SP518
	RN7SL702P
	RNA5SP520
	RNA5SP521
	RNU6-109P
	RNA5-8SP6
	RNU1-86P
	RNA5SP519
	RN7SL818P
	RNU6-184P
	RNU1-107P
	RN7SL725P
	RNU1-40P
	RNU6-1314P
	RNU1-97P
83864	OFD1P6Y
159119	HSFY2
3635	INPP5D
	GPM6BP2
	USP9YP2
	ELOCP14
	PRYP6
	XKRYP2
	USP9YP10
	USP9YP28
	RNU1-41P
	OFD1P7Y
	MTCYBP2
	ZNF839P1
	CD24P4
	RNU6-255P
	GAPDHP19
	CLUHP1
	TAF9P1
	CDY5P
	ELOCP36
	PRYP1
	ACTG1P2
	XKRY
	USP9YP23
	USP9YP27
	RNU1-128P
	TRAPPC2P3
	OFD1P1Y
	ELOCP6
	CDY6P
	USP9YP7
	USP9YP6
	CDY7P
	USP9YP34
	USP9YP32
	CDY8P
	ELOCP12
	OFD1P2Y
	TRAPPC2P8
	USP9YP15
	RNU1-95P
	USP9YP16
	XKRY2
	ACTG1P11
	PRYP2
	ELOCP26
	CDY9P
	TAF9P2
	CLUHP2
	MYL12BP3
	FAM224A
	RNA5SP522
	RNA5SP523
	TUBB1P1
	FAM41AY2
	ELOCP13
	OFD1P4Y
	USP9YP14
	RNU1-48P
	USP9YP5
	XKRYP1
	PRYP5
	ELOCP7
	USP9YP1
	GPM6BP1
425057	TTTY9B
	OFD1P5Y
	RAB9AP4
	TRAPPC2P7
83869	TTTY14
286554	BCORP1
246126	TXLNGY
692092	SNORD32B
692233	SNORD117
26801	SNORD48
26797	SNORD52
	RN7SL32P
105377224	""
55054	ATG16L1
8284	KDM5D
23522	KAT6B
720	C4A
110384692	C4A
57827	C6orf47
54883	CWC25
	HCG24
1041	CDSN
284099	C17orf78
6358	CCL14
86614	HSFY1
79148	MMP28
90655	TGIF2LY
728137	TSPY3
159163	RBMY1F
721	C4B
7916	PRRC2A
8148	TAF15
5252	PHF1
9426	CDY2A
	ZNF736P3Y
	TRIM60P9Y
5616	PRKY
	RN7SKP282
	RNU6-941P
7923	HSD17B8
	RNU6-521P
728403	TSPY8
253175	CDY1B
	SRIP3
	GOT2P5
266	AMELY
	ATP5PFP1
	TRIM60P10Y
	ZNF736P2Y
	TRIM60P11Y
	ZNF736P1Y
9278	ZBTB22
	ZNF736P5Y
442868	BPY2C
474150	TTTY4C
57135	DAZ4
534	ATP6V1G2
677775	SCARNA5
677772	SCARNA6
6295	SAG
58530	LY6G6D
110599563	LY6G6D
	CCL15-CCL14
79154	DHRS11
57636	ARHGAP23
8527	DGKD
203611	CDY2B
1617	DAZ1
1797	DXO
5691	PSMB3
84218	TBC1D3F
57054	DAZ3
	TBC1D3J
100132596	XGY2
3119	HLA-DQB1
	RNU6-1334P
6736	SRY
	RNASEH2CP1
	TOMM22P2
6192	RPS4Y1
	HSFY3P
	NAP1L1P2
7544	ZFY
135656	MUCL3
57176	VARS2
107987337	ZFY-AS1
	EEF1A1P41
	PSMA6P1
	SFPQP1
	TAB3P1
	DPPA2P1
8653	DDX3Y
	MICE
353274	ZNF445
	USP8P1
79370	BCL2L14
	CASKP1
338599	DUSP29
7404	UTY
285346	ZNF852
	EI24P3
55888	ZKSCAN7
105375013	HCG20
	PTMAP9
103504734	MIR1244-4
4040	LRP6
	RNU6-943P
112840933	ZKSCAN7-AS1
285349	ZNF660
	MPRIPP1
10168	ZNF197
110354863	ZNF197
	RNU6-545P
	RNU6-318P
100874094	ZNF197-AS1
54682	MANSC1
7584	ZNF35
	RPL23AP66
503693	LOH12CR2
118426	BORCS5
80824	DUSP16
	SOCS5P3
91392	ZNF502
115560	ZNF501
57456	KIAA1143
56992	KIF15
9087	TMSB4Y
	ANOS2P
9084	VCY
1589	CYP21A2
283150	FOXR1
102060414	C4B-AS1
26080	FAM230C
	MRPL3P1
	FNTAP2
101928922	LINC00463
	LINC00349
	GGT4P
100506622	""
	CENATAC-DT
338657	CENATAC
	KMT5AP1
	LINC01046
	SNX19P2
	ANKRD26P4
	TERF1P5
338872	C1QTNF9
	LINC00544
100287114	LINC00421
143	PARP4
	RPL23AP64
6230	RPS25
100885778	NALCN-AS1
	LINC00411
693149	MIR564
131616	TMEM42
51399	TRAPPC4
7047	TGM4
	RPS7P10
	USP12-AS2
4285	MIPEP
	C4A-AS1
348021	LINC00442
	PSPC1P1
	PLUT
	RHOT1P3
100507747	C13orf46
56163	RNF17
22821	RASA3
2542	SLC37A4
	CYCSP41
10525	HYOU1
	FAM207CP
	OR4K11P
	LONRF2P5
	SOWAHCP2
	RASA3-IT1
101927745	""
105369302	""
10284	SAP18
222484	LNX2
	SNX18P13
	CYCSP33
	MRPS31P2
	ZDHHC20-IT1
	CTBP2P10
221154	MICU2
246312	C21orf91-OT1
	RBPMSLP
	SREK1IP1P1
	CDRT15P8
102724398	""
	MIR548XHG
	FDPSP6
	RPL39P40
	TPTE2P6
105372749	""
	PSPC1-AS2
	LSP1P1
	GXYLT1P2
	PPIAP22
	SLC6A6P1
	ZNF962P
	FEM1AP1
	FAM207BP
	MIPEPP3
102723996	""
51371	POMP
105370105	ESRRAP2
100874059	LINC00297
84056	KATNAL1
	CTBP2P9
	CHODL-AS1
266917	""
	TUBAP1
5651	TMPRSS15
	RPL26P34
100874146	LINC00365
	RPL17P51
	HSPD1P9
54737	MPHOSPH8
	FAM8A5P
440132	LINC00545
221150	SKA3
	VN1R7P
	ZNF299P
105369292	""
	RNU6-280P
	C1QTNF9-AS1
	MIR99AHG
171222	UBE2L5
8900	CCNA1
	LINC01784
440560	PRAMEF11
	PRAMEF30P
343069	HNRNPCL1
65122	PRAMEF2
2254	FGF9
400735	PRAMEF4
	PAN3-AS1
100874182	LINC00424
343071	PRAMEF10
	CCNQP3
10208	USPL1
9277	WDR46
441871	PRAMEF7
	RNU6-1072P
	PRAMEF29P
440561	PRAMEF6
	VPS11-DT
	LINC00384
55823	VPS11
646625	URAD
	MTCO3P2
	PARP4P2
3146	HMGB1
	PRAMEF28P
101929983	PRAMEF27
649330	HNRNPCL3
	PRAMEF34P
	PRAMEF35P
440563	HNRNPCL2
	STARD13-AS
	PRAMEF36P
645359	PRAMEF26
101060301	HNRNPCL4
54937	SOHLH2
400736	PRAMEF13
	PRAMEF31P
	PRAMEF32P
	ST6GALNAC4P1
	RNU6-771P
	FEM1AP4
	CYP51A1P2
100861573	LINC00572
3651	PDX1
100507064	TEX26-AS1
645382	PRAMEF33
29989	OBP2B
	USP24P1
55425	GPALPP1
144817	LINC00330
	LCN1P1
10808	HSPH1
28	ABO
	LCN1P2
6838	SURF6
6837	MED22
	LINC02246
107983987	SMIM34B
	SNX19P1
102724023	GATD3B
	IGKV5-2
	IGKV7-3
6130	RPL7A
	PGBD4P5
	IGKV2-4
	IGKV1-5
	IGKV1-6
	IGKV3-7
	IGKV1-8
	IGKV1-9
	IGKV2-10
	IGKV3-11
	IGKV1-12
	IGKV1-13
	IGKV2-14
	IGKV3-15
	IGKV1-16
	IGKV1-17
	IGKV2-18
	IGKV2-19
	IGKV3-20
	IGKV6-21
	IGKV1-22
	IGKV2-23
	IGKV2-24
	IGKV3-25
	IGKV2-26
	IGKV1-27
	IGKV2-28
	IGKV2-29
	IGKV2-30
	IGKV3-31
	SLC25A15P4
	IGKV1-32
	IGKV1-33
	GPX1P2
114614	MIR155HG
	IGKV3-34
	RPS20P32
	IGKV1-35
	FABP3P2
	IGKV2-36
	IGKV1-37
	LINC02340
	IGKV2-38
	MTUS2-AS1
	IGKV1-39
26747	NUFIP1
102723451	FAM243B
	IGKV2-40
1525	CXADR
3839	KPNA3
26820	SNORD24
	SNORD36B
26815	SNORD36A
26813	SNORD36C
6834	SURF1
	SYNGR2P1
	RN7SL673P
	DNM1P28
	IGHV1OR21-1
89837	ULK4P3
	HSPD1P7
	SMARCE1P5
6835	SURF2
	LINC01066
102724428	SIK1B
51084	CRYL1
653075	GOLGA8T
653125	GOLGA8T
	RN7SL469P
	DNM1P30
	RNU6-17P
101927843	LINC01687
27098	CLUL1
	MSANTD2P1
100874158	LINC00398
	SMPD4P2
6836	SURF4
	RN7SL628P
89838	ULK4P2
100288380	ULK4P2
	C1QBPP1
100861549	LINC00562
10069	RWDD2B
	RPS21P8
	NPM1P4
	RBM22P2
	ATP5F1EP2
1045	CDX2
	DNM1P50
727909	GOLGA8Q
728047	GOLGA8Q
255967	PAN3
221504	ZBTB9
9223	MAGI1
337973	KRTAP19-6
	RPL10P1
378828	LINC00317
	GRAMD4P1
	KRTAP19-10P
	RN7SL796P
441058	LINC01667
643699	GOLGA8N
	LINC00332
	RN7SL286P
56911	MAP3K7CL
81617	CAB39L
81035	COLEC12
	TWSG1-DT
105371969	LINC01892
	KATNBL1P3
	ARHGAP28-AS1
105376854	LINC01925
105371967	""
105371994	LINC01928
	SLC25A3P3
169436	STKLD1
84203	TXNDC2
105370757	SCG5-AS1
100131315	""
	TOMM20P3
	LINC00526
	PPIAP14
	CYCSP34
57109	REXO4
	RGS17P1
57132	CHMP1B
	CHCHD2P11
	LINC02334
3613	IMPA2
	TIMM9P3
100874179	LINC00457
	RAD17P2
100874377	SMIM2-IT1
	SNRPGP14
	PRDX2P1
10166	SLC25A15
	LINC00385
	GRK6P1
	ANKRD20A10P
	LINC00387
29103	DNAJC15
100874188	LINC00571
337976	KRTAP20-2
	LINC00412
118421	LINC00161
	STARD13-IT1
2835	GPR12
	GRIK1-AS1
11093	ADAMTS13
	LINC01076
	MTUS2-AS2
284825	LINC01697
2963	GTF2F2
9229	DLGAP1
101927869	LINC01689
337969	KRTAP19-2
	KRT18P2
	LINC02343
337879	KRTAP8-1
	POM121L13P
	ESRRAP1
	BACH1-AS1
	SMIM2-AS1
	ZNF646P1
9875	URB1
	RPP40P2
100507428	LINC00458
	PPIAP26
	GAMTP2
10810	WASF3
	LINC01355
10236	HNRNPR
	LINC00366
	RPS3AP44
	LINC00407
100101938	ANKRD26P3
	RBMX2P1
102724334	""
100131902	KRTAP25-1
	SNX18P10
337978	KRTAP21-2
	KRTAP13-5P
	RPSAP68
58494	JAM2
10631	POSTN
	EEF1A1P1
102724354	LINC01669
105372746	LINC01683
	KRTAP21-4P
10600	USP16
115286	SLC25A26
80818	ZNF436
	ZNF436-AS1
6920	TCEA3
9984	THOC1
55616	ASAP3
	RNU6-787P
	RN7SL482P
	RPL8P2
	LINC02573
102724159	""
	FBXW11P1
339622	LINC01692
26285	CLDN17
54147	BACH1-IT3
116159	CYYR1
11094	CACFD1
	RPL23P2
	BTF3L4P1
	GAPDHP14
29980	DONSON
11182	SLC2A6
1870	E2F2
3399	ID3
	DLGAP1-AS1
284827	KRTAP13-4
105372009	LINC01906
64968	MRPS6
23255	MTCL1
	RPL37P3
	THUMPD1P1
193629	LINC00189
	PPIAP1
	LLPHP2
	LINC01673
643803	KRTAP24-1
337967	KRTAP6-2
55068	ENOX1
	RPL12P9
337975	KRTAP20-1
337977	KRTAP21-1
100151643	KRTAP20-4
54072	LINC00158
387923	SERP2
1068	CETN1
116	ADCYAP1
100861552	LINC00558
	GNG5P5
22862	FNDC3A
	COP1P1
645158	CBX3P2
64863	METTL4
	ASNSP6
441009	CPEB2-DT
11031	RAB31
	UBE2CP2
388456	LINC01904
83852	SETDB2
	LINC00470
	LINC02542
	ZDHHC20P2
25998	IBTK
	FHP1
100526761	CCDC169-SOHLH2
8831	SYNGAP1
	TYMSOS
	EIF4A2P1
	LINC02564
114876	OSBPL1A
	FREM2-AS1
	TOMM22P3
	EEF1A1P3
283507	SUGT1P3
10186	LHFPL6
	WDR95P
	POLR3KP1
100874180	LINC00459
144811	LACC1
	SLC25A5P4
	LINC00378
647166	C13orf42
100874231	SPATA13-AS1
	USP12-AS1
112267897	""
	PRDX3P3
	PRR20FP
	RPSAP53
	DNAJA1P1
	LINC01065
100874195	DIAPH3-AS1
400123	LINC00598
646982	LINC00598
105372751	LINC01684
51131	PHF11
	BACH1-IT1
	BACH1-IT2
6526	SLC5A3
254950	KRTAP15-1
	NCSTNP1
	MTCO1P1
100288323	KRTAP21-3
8208	CHAF1B
84896	ATAD1
605	BCL7A
101927973	LINC01695
142913	CFL1P1
	ZNF415P1
	RPL6P27
	RN7SL78P
101927821	LINC01425
100144748	KLLN
5728	PTEN
	COX6CP3
	RPL11P3
	MED6P1
	LINC01882
	RPS3AP1
57466	SCAF4
	ELL2P3
	HNRNPA3P5
	BCRP9
645355	MIR3976HG
11215	AKAP11
100506691	""
22877	MLXIP
79024	SMIM2
440145	MZT1
105370295	""
102723318	LINC01053
	LINC00448
	H3P36
	RPL36P19
106144531	LINC00374
64881	PCDH20
80209	PROSER1
9097	USP14
	RNU6-130P
	NEK2P2
	RPL37P21
	TOMM40P2
7162	TPBG
	COX7CP1
150160	CCT8L2
220081	ERICH6B
23784	POTEH
400121	LINC00547
	RPL13AP25
9365	KL
100874157	LINC00395
	IGKV2OR22-3
	MARK2P12
	ANKRD62P1-PARP4P3
	IRX1P1
	ZNF402P
	TPTE2P5
	FABP5P11
	CHEK2P4
	ACTR3BP7
5100	PCDH8
	IGKV1OR22-5
	ABCD1P4
	CYCSP42
	RPL35AP31
	EIF4A1P1
	SLC25A15P5
10464	PIBF1
	PABPC1P9
266919	LINC00307
27437	HSFY1P1
	RPL13AP7
	OR4K8P
337971	KRTAP19-4
51816	ADA2
	CHMP1B-AS1
337972	KRTAP19-5
645369	TMEM200C
	UBE3AP2
105372069	""
101927350	LINC01254
10694	CCT8
7525	YES1
9811	CTIF
	FABP5P1
160857	CCDC122
100287082	GACAT2
	RPS4XP18
101927571	""
	GRAMD4P7
79866	BORA
10982	MAPRE2
342900	LEUTX
9149	DYRK1B
100616366	MIR4743
54768	HYDIN
	LINC01665
728229	TMEM191B
	DGKZP1
	LGMNP1
27442	CECR3
	OR7E156P
	LINC00393
	BNIP3P2
112268289	""
128954	GAB4
57626	KLHL1
4685	NCAM2
	PPIAP57
727758	ROCK1P1
	ANKRD62P1
	ZNF72P
	GRAMD4P2
	MED15P7
80206	FHOD3
2971	GTF3A
	NBEAP3
337960	KRTAP13-3
388818	KRTAP26-1
5297	PI4KA
140258	KRTAP13-1
	RNGTTP1
	KRTAP13-6P
102465974	MIR6719
	OR4K12P
2091	FBL
26046	LTN1
	MFAP1P1
	LINC00437
11061	CNMD
145173	B3GLCT
	H2BP6
	RPL32P28
103456507	LINC01442
	NAP1L4P3
	HNF4GP1
8857	FCGBP
	RPL12P34
100874087	PCDH9-AS4
	PRR13P5
78988	MRPL57
5704	PSMC4
	TPTE2P2
102724502	LINC01690
	RPL37P4
	APP-DT
351	APP
	HMGN2P39
100874145	LINC00364
	PLA2G12AP2
	ZDHHC20P4
338862	LINC00550
100874208	NDFIP2-AS1
100874064	PCDH9-AS2
1997	ELF1
	SUSD2P2
	FRG1GP
	IGKV3OR22-2
	FAM230G
	FAM247B
	BMS1P22
	KCNMB3P1
	IGKV2OR22-4
	POTEH-AS1
339327	ZNF546
100130717	HDHD5-AS1
	PARP4P3
	CECR7
8796	SCEL
27439	TMEM121B
	GPM6BP3
	SLC9B1P4
	DUXAP8
	PPP1R26P2
728441	GGT2
102723786	""
794	CALB2
100128893	GATA6-AS1
653203	FAM230A
101927433	LINC01255
163131	ZNF780B
23765	IL17RA
101927323	PPP4R1-AS1
	CXADRP3
374860	ANKRD30B
284323	ZNF780A
	MTND1P17
	LINC02136
	NF1P6
	BOD1P2
56984	PSMG2
	CA15P2
	FAM246A
	SMPD4P1
	BCRP5
100996342	LINC01664
387590	TPTEP1
	COX4I1P2
	FGFR1OP2P1
	KATNBL1P1
	BCRP6
8848	TSC22D1
728226	GGTLC3
	CCDC74BP1
	RPL32P5
8218	CLTCL1
64693	CTAGE1
	ATP7BP1
	NPM1P22
	NIPA2P5
	PWWP2AP1
	RPL31P53
	RPL18AP17
105370224	""
	SPATA2P1
	HSPD1P8
	RPL21P111
	MTCL1P1
341640	FREM2
	FGF7P1
4158	MC2R
10778	ZNF271P
	RPL21P109
	LINC00331
	HLA-DRB8
102723968	OR7E104P
	TRIM60P19
	CTAGE11P
100507612	LINC00402
729233	PRR20B
	HNRNPA1P18
	DLGAP1-AS2
100874222	OBI1-AS1
57565	KLHL14
	DLGAP1-AS5
101927921	LINC01478
9882	TBC1D4
	CXADRP1
	RPSAP64
10281	DSCR4
	ATP5MFP1
2897	GRIK1
112268408	""
	LINC01543
84222	TMEM191A
	MLLT10P2
	CEP192-DT
	BNIP3P3
	RNA5SP174
	RNA5SP175
	RARRES2P4
5289	PIK3C3
	DUX4L8
	VDAC1P12
	RPL21P108
	RPS3AP52
	CTAGE16P
	RAC1P8
	UBBP5
100288687	""
	LINC00333
	RPL23AP84
729246	PRR20D
	IGLV3-21
100188949	LINC00426
	CECR9
	IGKV1OR22-1
	FAM32BP
	FAM246B
	PSLNR
85376	RIMBP3
	IGLV3-2
728233	PI4KAP1
10253	SPRY2
729250	PRR20E
728299	KRTAP19-8
	PTPN2P2
51569	UFM1
	HMGN1P2
100288287	KRTAP22-2
	TPT1P1
	IGLL4P
	IGLV3-29
51586	MED15
	PPP1R2P10
104355293	LINC00376
101926951	LINC02339
	OR7E33P
144766	LINC00355
	MTND4P1
	MTCO2P3
337882	KRTAP19-1
1602	DACH1
	PGDP1
	RPS4XP19
	THOC1-DT
	AQP4-AS1
	RPS5P2
	LINC01423
102724594	U2AF1L5
6905	TBCE
4583	""
	GTF2IP3
	OR7E111P
100861545	LINC00561
	PPIAP23
103191607	LINC02333
688	KLF5
10403	NDC80
4586	MUC5AC
100129307	""
	RPS21P1
148789	B3GALNT2
55269	PSPC1
100505538	RBM26-AS1
780529	""
	RPL31P54
220082	CBY2
	BOLA2P1
105372045	""
	LINC01549
4729	NDUFV2
	DUX4L2
	LINC00408
337880	KRTAP11-1
337968	KRTAP6-3
	UBE2D3P4
9073	CLDN8
	WASF3-AS1
	CNN2P7
100874006	TTC3-AS1
	LINC00377
	BAGE2
	MTCYBP14
23483	TGDS
	MTND6P14
	MTND5P19
	MTND4P10
	MTND4LP21
	MTND3P8
	MTCO3P46
2786	GNG4
101928147	FAM243A
100132288	TEKT4P2
100233156	TEKT4P2
	RPS10P21
	BCAS2P3
	RABEPKP1
	BTF3P6
2321	FLT1
65258	MPPE1
337970	KRTAP19-3
84677	DSCR8
101929244	CASC20
100874337	PLCB1-IT1
146	ADRA1D
343637	RSPO4
140881	DEFB129
54088	LINC00113
	TERF1P1
	PSMD4P1
	HUNK-AS1
51378	ANGPT4
	KRTAP8-2P
102723553	SMIM11B
	RNU6-409P
49	ACR
25834	MGAT4C
	FRG1FP
100289473	""
	IGLC2
	IGLVI-20
	PPP1R26P5
	VWFP1
	PARAL1
55423	SIRPG
	RPL23AP82
91227	GGTLC2
30811	HUNK
1447	CSN2
	GAPDHP16
100506215	PAXBP1-AS1
	SNAP25-AS1
	IGLVVI-22-1
	IGLV2-28
	IGLV3-6
	EIF3FP1
54149	C21orf91
	IGLV2-8
6779	STATH
100996335	FAM230H
	DYNLT3P1
149840	SHLD1
	LINC01706
	PCAT14
	IGLV3-12
54143	LINC00308
3347	HTN3
56255	TMX4
	POM121L1P
	ASLP1
	IGLV3-24
100423062	IGLL5
	SNX18P12
	DSCR4-IT1
23515	MORC3
128710	SLX4IP
1114	CHGB
100874086	PCDH9-AS3
337867	UBAC2
54798	DCHS2
	EEF1A1P34
245938	DEFB125
100873946	VAV3-AS1
	LINC02785
140848	MACROD2-IT1
4821	NKX2-2
29957	SLC25A24
	SLC9A3P2
	IGLV3-25
	IGLV3-10
8455	ATRN
3346	HTN1
	IGLV3-9
	IGLV2-11
	ENOX1-AS2
	RNF185-AS1
5983	RFC3
	IGLV3-7
23762	OSBP2
286828	CSN1S2AP
401137	PRR27
	ST13P21
	ANKRD26P2
1638	DCT
650	BMP2
5457	POU4F1
63926	ANKEF1
9375	TM9SF2
	DLGAP1-AS4
56853	CELF4
	CDYLP1
5173	PDYN
23228	PLCL2
122060	SLAIN1
	NIPA2P3
343641	TGM6
100500913	MIR3714
	PLCL2-AS1
	KRTAP19-9P
257203	DSCR9
101929265	LINC01428
259234	DSCR10
105372493	""
	RPL23AP12
	RPLP0P1
	ZNF114P1
	LINC00653
	LINC00159
	KRTAP19-11P
100506334	LINC00649
83541	FAM110A
	MCM8-AS1
3642	INSM1
101929010	SIRPG-AS1
	LINC01433
245939	DEFB128
6453	ITSN1
	PSMD10P3
	TARDBPP1
	LINC01713
221178	SPATA13
149837	LINC00654
54498	SMOX
57154	SMURF1
9509	ADAMTS2
5789	PTPRD
	IGLV3-16
642597	AKAIN1
	SCP2D1-AS1
8170	SLC14A2
81623	DEFB126
402569	KPNA7
29107	NXT1
80230	RUFY1
22903	BTBD3
105372980	""
	IGLV3-4
	IGLJ3
	FAM247A
	E2F6P3
10928	RALBP1
	IGLV3-1
	ISCA2P1
	OGFOD1P1
	LINC00392
387921	NHLRC3
	IGLV2-5
29802	VPREB3
157	GRK3
441818	WBP11P1
644524	NKX2-4
	RPL7P2
10449	ACAA2
	RPS10P2
	EIF4E2P1
29058	TMEM230
101926897	LINC02338
100861544	LINC00557
	LINC00390
10562	OLFM4
	ARF4P3
	LIN28AP2
	STARP1
	CCT5P2
	PSPC1P2
122183	PRR20A
5577	PRKAR2B
	LINC01078
	VN1R9P
	ABHD17AP4
3843	IPO5
692199	SNORD84
	PRDX2P3
677820	SNORA38
101928445	RUFY1-AS1
84164	ASCC2
3187	HNRNPH1
285679	""
646019	CBY3
821	CANX
26959	HBP1
